dataset_name,algorithm_name,cross_validation,hyper_parameters_values,accuracy,tpr,fpr,precision,auc,pr_curve,training_time,inference_time
meta.csv,BoostingBasedPruning,3,"{'T': 130, 'U': 70}",0.924528302,0.924528302,0.075471698,0.924528302,0.804166667,0.949761342,4.815132856,1.788989553
meta.csv,BoostingBasedPruning,4,"{'T': 130, 'U': 70}",0.830188679,0.830188679,0.169811321,0.830188679,0.895833333,0.989649856,4.993911743,1.766542219
meta.csv,BoostingBasedPruning,5,"{'T': 130, 'U': 70}",0.924528302,0.924528302,0.075471698,0.924528302,0.957446809,0.994826519,4.953901768,1.836808223
meta.csv,BoostingBasedPruning,6,"{'T': 130, 'U': 70}",0.905660377,0.905660377,0.094339623,0.905660377,0.957446809,0.994365309,4.876693964,1.806223168
meta.csv,BoostingBasedPruning,7,"{'T': 130, 'U': 70}",0.283018868,0.283018868,0.716981132,0.283018868,0.290780142,0.884567378,5.277153969,1.770626824
meta.csv,BoostingBasedPruning,8,"{'T': 130, 'U': 70}",0.886792453,0.886792453,0.113207547,0.886792453,0.659574468,0.945453136,4.930967093,1.774099638
meta.csv,BoostingBasedPruning,9,"{'T': 130, 'U': 70}",0.384615385,0.384615385,0.615384615,0.384615385,0.6,0.938419438,5.011125565,1.874795327
meta.csv,BoostingBasedPruning,10,"{'T': 130, 'U': 70}",0.942307692,0.942307692,0.057692308,0.942307692,0.978723404,0.997685137,4.874551535,1.841430481
mfeat-karhunen.csv,BoostingBasedPruning,1,"{'T': 130, 'U': 30}",0.91,0.91,0.01,0.91,0.991765278,0.964353621,79.91507173,1.278371811
mfeat-karhunen.csv,BoostingBasedPruning,2,"{'T': 130, 'U': 30}",0.93,0.93,0.007777778,0.93,0.996573611,0.979347546,79.23095655,1.274830103
mfeat-karhunen.csv,BoostingBasedPruning,3,"{'T': 130, 'U': 30}",0.945,0.945,0.006111111,0.945,0.994115278,0.978986313,79.89565659,1.276651621
mfeat-karhunen.csv,BoostingBasedPruning,4,"{'T': 130, 'U': 30}",0.92,0.92,0.008888889,0.92,0.988502778,0.959148556,79.52683258,1.270061731
mfeat-karhunen.csv,BoostingBasedPruning,5,"{'T': 130, 'U': 30}",0.915,0.915,0.009444444,0.915,0.995041667,0.97550724,79.42023492,1.264263391
mfeat-karhunen.csv,BoostingBasedPruning,6,"{'T': 130, 'U': 30}",0.885,0.885,0.012777778,0.885,0.988165278,0.940664307,80.12847352,1.275398731
mfeat-karhunen.csv,BoostingBasedPruning,7,"{'T': 130, 'U': 30}",0.915,0.915,0.009444444,0.915,0.983808333,0.954554819,80.2296443,1.271642447
mfeat-karhunen.csv,BoostingBasedPruning,8,"{'T': 130, 'U': 30}",0.915,0.915,0.009444444,0.915,0.995347222,0.972486998,80.61797786,1.276465654
mfeat-karhunen.csv,BoostingBasedPruning,9,"{'T': 130, 'U': 30}",0.925,0.925,0.008333333,0.925,0.994488889,0.967455016,79.47996855,1.272522211
mfeat-karhunen.csv,BoostingBasedPruning,10,"{'T': 130, 'U': 30}",0.94,0.94,0.006666667,0.94,0.995227778,0.979108432,78.95235777,1.272710562
mfeat-morphological.csv,BoostingBasedPruning,1,"{'T': 90, 'U': 90}",0.99,0.99,0.01,0.99,0.999166667,0.992954545,2.060043573,0.257360935
mfeat-morphological.csv,BoostingBasedPruning,2,"{'T': 90, 'U': 90}",1,1,0,1,1,1,1.892399073,0.259916782
mfeat-morphological.csv,BoostingBasedPruning,3,"{'T': 90, 'U': 90}",1,1,0,1,1,1,2.050033331,0.257470608
mfeat-morphological.csv,BoostingBasedPruning,4,"{'T': 90, 'U': 90}",1,1,0,1,1,1,2.130688667,0.259604454
mfeat-morphological.csv,BoostingBasedPruning,5,"{'T': 90, 'U': 90}",1,1,0,1,1,1,1.953201771,0.25722146
mfeat-morphological.csv,BoostingBasedPruning,6,"{'T': 90, 'U': 90}",0.99,0.99,0.01,0.99,0.998888889,0.991666667,2.091905355,0.259850025
mfeat-morphological.csv,BoostingBasedPruning,7,"{'T': 90, 'U': 90}",0.985,0.985,0.015,0.985,1,1,2.059392452,0.258119106
mfeat-morphological.csv,BoostingBasedPruning,8,"{'T': 90, 'U': 90}",0.995,0.995,0.005,0.995,0.995833333,0.92471733,2.048180103,0.256289244
mfeat-morphological.csv,BoostingBasedPruning,9,"{'T': 90, 'U': 90}",0.99,0.99,0.01,0.99,0.991111111,0.969230769,2.193865776,0.255277157
mfeat-morphological.csv,BoostingBasedPruning,10,"{'T': 90, 'U': 90}",0.995,0.995,0.005,0.995,0.974861111,0.955,1.997681618,0.258299112
molec-biol-promoter.csv,BoostingBasedPruning,1,"{'T': 70, 'U': 70}",0.909090909,0.909090909,0.090909091,0.909090909,1,1,0.723477602,2.747102217
molec-biol-promoter.csv,BoostingBasedPruning,2,"{'T': 70, 'U': 70}",0.818181818,0.818181818,0.181818182,0.818181818,0.933333333,0.926666667,0.725657225,2.694325014
molec-biol-promoter.csv,BoostingBasedPruning,3,"{'T': 70, 'U': 70}",0.727272727,0.727272727,0.272727273,0.727272727,0.9,0.902857143,0.732334375,2.681775527
molec-biol-promoter.csv,BoostingBasedPruning,4,"{'T': 70, 'U': 70}",0.818181818,0.818181818,0.181818182,0.818181818,1,1,0.717783451,2.699873664
molec-biol-promoter.csv,BoostingBasedPruning,5,"{'T': 70, 'U': 70}",0.636363636,0.636363636,0.363636364,0.636363636,0.9,0.915079365,0.715998411,2.68498334
molec-biol-promoter.csv,BoostingBasedPruning,6,"{'T': 70, 'U': 70}",1,1,0,1,1,1,0.721537352,2.690618688
molec-biol-promoter.csv,BoostingBasedPruning,7,"{'T': 70, 'U': 70}",0.8,0.8,0.2,0.8,0.96,0.966666667,0.838798761,2.992105484
molec-biol-promoter.csv,BoostingBasedPruning,8,"{'T': 70, 'U': 70}",0.7,0.7,0.3,0.7,0.92,0.942857143,0.738945961,2.965831757
molec-biol-promoter.csv,BoostingBasedPruning,9,"{'T': 70, 'U': 70}",0.9,0.9,0.1,0.9,1,1,0.725572109,2.957940102
molec-biol-promoter.csv,BoostingBasedPruning,10,"{'T': 70, 'U': 70}",0.8,0.8,0.2,0.8,0.96,0.966666667,0.721998453,2.957487106
molec-biol-splice.csv,BoostingBasedPruning,1,"{'T': 70, 'U': 70}",0.94984326,0.94984326,0.02507837,0.94984326,0.988615481,0.975396938,7.414749861,0.310968082
molec-biol-splice.csv,BoostingBasedPruning,2,"{'T': 70, 'U': 70}",0.92476489,0.92476489,0.037617555,0.92476489,0.984424288,0.972423591,8.301168203,0.310824583
molec-biol-splice.csv,BoostingBasedPruning,3,"{'T': 70, 'U': 70}",0.952978056,0.952978056,0.023510972,0.952978056,0.996118356,0.992430363,7.338152885,0.308265507
molec-biol-splice.csv,BoostingBasedPruning,4,"{'T': 70, 'U': 70}",0.927899687,0.927899687,0.036050157,0.927899687,0.98449062,0.972403266,8.269561291,0.307919463
molec-biol-splice.csv,BoostingBasedPruning,5,"{'T': 70, 'U': 70}",0.965517241,0.965517241,0.017241379,0.965517241,0.997351638,0.994853333,7.340328217,0.307758774
molec-biol-splice.csv,BoostingBasedPruning,6,"{'T': 70, 'U': 70}",0.905956113,0.905956113,0.047021944,0.905956113,0.974904433,0.951287765,8.306342125,0.307272968
molec-biol-splice.csv,BoostingBasedPruning,7,"{'T': 70, 'U': 70}",0.952978056,0.952978056,0.023510972,0.952978056,0.997381119,0.995460725,7.33541584,0.307835755
molec-biol-splice.csv,BoostingBasedPruning,8,"{'T': 70, 'U': 70}",0.940438871,0.940438871,0.029780564,0.940438871,0.9849574,0.971417504,8.322768211,0.306441866
molec-biol-splice.csv,BoostingBasedPruning,9,"{'T': 70, 'U': 70}",0.937304075,0.937304075,0.031347962,0.937304075,0.982370456,0.962536898,8.299432039,0.308014382
molec-biol-splice.csv,BoostingBasedPruning,10,"{'T': 70, 'U': 70}",0.952978056,0.952978056,0.023510972,0.952978056,0.993356984,0.985287583,7.336486578,0.307148153
monks-1.csv,BoostingBasedPruning,1,"{'T': 10, 'U': 10}",0.785714286,0.785714286,0.214285714,0.785714286,0.919642857,0.903679654,0.019601822,0.014254025
monks-1.csv,BoostingBasedPruning,2,"{'T': 10, 'U': 10}",0.285714286,0.285714286,0.714285714,0.285714286,0.323979592,0.458991144,0.019499779,0.014351947
monks-1.csv,BoostingBasedPruning,3,"{'T': 10, 'U': 10}",0.910714286,0.910714286,0.089285714,0.910714286,0.910714286,0.848484848,0.019427776,0.014403037
monks-1.csv,BoostingBasedPruning,4,"{'T': 10, 'U': 10}",1,1,0,1,1,1,0.019470453,0.01433066
monks-1.csv,BoostingBasedPruning,5,"{'T': 10, 'U': 10}",0.892857143,0.892857143,0.107142857,0.892857143,0.892857143,0.823529412,0.019686937,0.014458384
monks-1.csv,BoostingBasedPruning,6,"{'T': 10, 'U': 10}",0.571428571,0.571428571,0.428571429,0.571428571,0.635204082,0.611241883,0.019555569,0.014458384
monks-1.csv,BoostingBasedPruning,7,"{'T': 10, 'U': 10}",1,1,0,1,1,1,0.019351482,0.014708259
monks-1.csv,BoostingBasedPruning,8,"{'T': 10, 'U': 10}",1,1,0,1,1,1,0.019702911,0.014560873
monks-1.csv,BoostingBasedPruning,9,"{'T': 10, 'U': 10}",1,1,0,1,1,1,0.019527674,0.014686584
monks-1.csv,BoostingBasedPruning,10,"{'T': 10, 'U': 10}",1,1,0,1,1,1,0.019444942,0.014634566
monks-2.csv,BoostingBasedPruning,1,"{'T': 10, 'U': 50}",0.639344262,0.639344262,0.360655738,0.639344262,0.485119048,0.384697811,0.031360865,0.062027916
monks-2.csv,BoostingBasedPruning,2,"{'T': 10, 'U': 50}",0.65,0.65,0.35,0.65,0.46,0.329309941,0.031709194,0.054041545
monks-2.csv,BoostingBasedPruning,3,"{'T': 10, 'U': 50}",0.6,0.6,0.4,0.6,0.565,0.352918725,0.031733036,0.053922335
monks-2.csv,BoostingBasedPruning,4,"{'T': 10, 'U': 50}",0.7,0.7,0.3,0.7,0.663125,0.529772754,0.032999516,0.054164728
monks-2.csv,BoostingBasedPruning,5,"{'T': 10, 'U': 50}",0.666666667,0.666666667,0.333333333,0.666666667,0.420625,0.291884743,0.032781601,0.063419342
monks-2.csv,BoostingBasedPruning,6,"{'T': 10, 'U': 50}",0.616666667,0.616666667,0.383333333,0.616666667,0.518925519,0.358698425,0.03297925,0.053882599
monks-2.csv,BoostingBasedPruning,7,"{'T': 10, 'U': 50}",0.65,0.65,0.35,0.65,0.695970696,0.519740683,0.031821251,0.052297115
monks-2.csv,BoostingBasedPruning,8,"{'T': 10, 'U': 50}",0.566666667,0.566666667,0.433333333,0.566666667,0.503663004,0.367781745,0.034988165,0.05522569
monks-2.csv,BoostingBasedPruning,9,"{'T': 10, 'U': 50}",0.616666667,0.616666667,0.383333333,0.616666667,0.6001221,0.449511943,0.033934593,0.054430962
monks-2.csv,BoostingBasedPruning,10,"{'T': 10, 'U': 50}",0.666666667,0.666666667,0.333333333,0.666666667,0.621489621,0.533268559,0.033549547,0.055325031
monks-3.csv,BoostingBasedPruning,1,"{'T': 30, 'U': 50}",0.678571429,0.678571429,0.321428571,0.678571429,0.858237548,0.887439336,0.171881676,0.174403191
monks-3.csv,BoostingBasedPruning,2,"{'T': 30, 'U': 50}",0.75,0.75,0.25,0.75,0.798850575,0.857564102,0.238988161,0.16607557
monks-3.csv,BoostingBasedPruning,3,"{'T': 30, 'U': 50}",0.964285714,0.964285714,0.035714286,0.964285714,0.988505747,0.990996169,0.164798975,0.167208058
monks-3.csv,BoostingBasedPruning,4,"{'T': 30, 'U': 50}",1,1,0,1,1,1,0.162087202,0.161324229
monks-3.csv,BoostingBasedPruning,5,"{'T': 30, 'U': 50}",0.927272727,0.927272727,0.072727273,0.927272727,1,1,0.223438501,0.170118159
monks-3.csv,BoostingBasedPruning,6,"{'T': 30, 'U': 50}",1,1,0,1,1,1,0.165014744,0.166407498
monks-3.csv,BoostingBasedPruning,7,"{'T': 30, 'U': 50}",1,1,0,1,1,1,0.164714336,0.166138736
monks-3.csv,BoostingBasedPruning,8,"{'T': 30, 'U': 50}",0.927272727,0.927272727,0.072727273,0.927272727,1,1,0.162625074,0.163767555
monks-3.csv,BoostingBasedPruning,9,"{'T': 30, 'U': 50}",1,1,0,1,1,1,0.15739131,0.160737471
monks-3.csv,BoostingBasedPruning,10,"{'T': 30, 'U': 50}",0.927272727,0.927272727,0.072727273,0.927272727,0.996031746,0.996343537,0.161720753,0.163407759
mushroom.csv,BoostingBasedPruning,1,"{'T': 110, 'U': 10}",0.685116851,0.685116851,0.314883149,0.685116851,0.673469388,0.661821924,1.935058832,0.012684572
mushroom.csv,BoostingBasedPruning,2,"{'T': 110, 'U': 10}",1,1,0,1,1,1,2.102410078,0.012788092
mushroom.csv,BoostingBasedPruning,3,"{'T': 110, 'U': 10}",1,1,0,1,1,1,1.964200735,0.01260246
mushroom.csv,BoostingBasedPruning,4,"{'T': 110, 'U': 10}",1,1,0,1,1,1,2.024198771,0.01186345
mushroom.csv,BoostingBasedPruning,5,"{'T': 110, 'U': 10}",1,1,0,1,1,1,1.925771236,0.012380443
mushroom.csv,BoostingBasedPruning,6,"{'T': 110, 'U': 10}",1,1,0,1,1,1,2.008630276,0.011747694
mushroom.csv,BoostingBasedPruning,7,"{'T': 110, 'U': 10}",1,1,0,1,1,1,1.833823681,0.011718626
mushroom.csv,BoostingBasedPruning,8,"{'T': 110, 'U': 10}",1,1,0,1,1,1,1.980026722,0.011709523
mushroom.csv,BoostingBasedPruning,9,"{'T': 110, 'U': 10}",0.942118227,0.942118227,0.057881773,0.942118227,0.952494062,0.907192575,1.794163942,0.011796141
mushroom.csv,BoostingBasedPruning,10,"{'T': 110, 'U': 10}",1,1,0,1,1,1,1.974001884,0.011763549
musk-1.csv,BoostingBasedPruning,1,"{'T': 30, 'U': 70}",0.520833333,0.520833333,0.479166667,0.520833333,0.649029982,0.596790292,1.051867962,0.490387281
musk-1.csv,BoostingBasedPruning,2,"{'T': 30, 'U': 70}",0.770833333,0.770833333,0.229166667,0.770833333,0.869488536,0.817895826,1.079700708,0.474353631
musk-1.csv,BoostingBasedPruning,3,"{'T': 30, 'U': 70}",0.708333333,0.708333333,0.291666667,0.708333333,0.717813051,0.754837712,0.987043619,0.475764275
musk-1.csv,BoostingBasedPruning,4,"{'T': 30, 'U': 70}",0.604166667,0.604166667,0.395833333,0.604166667,0.680776014,0.625304397,1.030467033,0.487317642
musk-1.csv,BoostingBasedPruning,5,"{'T': 30, 'U': 70}",0.75,0.75,0.25,0.75,0.740740741,0.60353263,1.017132521,0.486438473
musk-1.csv,BoostingBasedPruning,6,"{'T': 30, 'U': 70}",0.666666667,0.666666667,0.333333333,0.666666667,0.754850088,0.727146463,1.029102087,0.528812408
musk-1.csv,BoostingBasedPruning,7,"{'T': 30, 'U': 70}",0.829787234,0.829787234,0.170212766,0.829787234,0.917582418,0.913817336,1.036784172,0.474407318
musk-1.csv,BoostingBasedPruning,8,"{'T': 30, 'U': 70}",0.893617021,0.893617021,0.106382979,0.893617021,0.968518519,0.967494824,1.029468298,0.500034779
musk-1.csv,BoostingBasedPruning,9,"{'T': 30, 'U': 70}",0.659574468,0.659574468,0.340425532,0.659574468,0.687037037,0.756846815,1.063809156,0.48086491
musk-1.csv,BoostingBasedPruning,10,"{'T': 30, 'U': 70}",0.829787234,0.829787234,0.170212766,0.829787234,0.938888889,0.91582121,1.044955015,0.493835896
newton_hema.csv,BoostingBasedPruning,1,"{'T': 10, 'U': 10}",0.5,0.5,0.5,0.5,0.510204082,0.53432282,0.019792795,0.061937741
newton_hema.csv,BoostingBasedPruning,2,"{'T': 10, 'U': 10}",0.571428571,0.571428571,0.428571429,0.571428571,0.571428571,0.571428571,0.019195318,0.061631203
newton_hema.csv,BoostingBasedPruning,3,"{'T': 10, 'U': 10}",0.714285714,0.714285714,0.285714286,0.714285714,0.714285714,0.671428571,0.019170761,0.061665262
newton_hema.csv,BoostingBasedPruning,4,"{'T': 10, 'U': 10}",0.785714286,0.785714286,0.214285714,0.785714286,0.785714286,0.785714286,0.020133734,0.061988831
newton_hema.csv,BoostingBasedPruning,5,"{'T': 10, 'U': 10}",0.857142857,0.857142857,0.142857143,0.857142857,0.857142857,0.857142857,0.01908803,0.061477934
newton_hema.csv,BoostingBasedPruning,6,"{'T': 10, 'U': 10}",1,1,0,1,1,1,0.019221306,0.061188425
newton_hema.csv,BoostingBasedPruning,7,"{'T': 10, 'U': 10}",0.857142857,0.857142857,0.142857143,0.857142857,0.857142857,0.857142857,0.043867588,0.128865242
newton_hema.csv,BoostingBasedPruning,8,"{'T': 10, 'U': 10}",0.642857143,0.642857143,0.357142857,0.642857143,0.540816327,0.523809524,0.019553423,0.061699322
newton_hema.csv,BoostingBasedPruning,9,"{'T': 10, 'U': 10}",0.571428571,0.571428571,0.428571429,0.571428571,0.571428571,0.538461538,0.019087791,0.061665262
newton_hema.csv,BoostingBasedPruning,10,"{'T': 10, 'U': 10}",0.928571429,0.928571429,0.071428571,0.928571429,0.928571429,0.875,0.046114206,0.136954444
no2.csv,BoostingBasedPruning,1,"{'T': 50, 'U': 70}",0.64,0.64,0.36,0.64,0.6912,0.665354652,0.458204508,0.447463989
no2.csv,BoostingBasedPruning,2,"{'T': 50, 'U': 70}",0.66,0.66,0.34,0.66,0.7456,0.707780443,0.459133625,0.449466705
no2.csv,BoostingBasedPruning,3,"{'T': 50, 'U': 70}",0.66,0.66,0.34,0.66,0.6896,0.681747544,0.463525772,0.453996658
no2.csv,BoostingBasedPruning,4,"{'T': 50, 'U': 70}",0.66,0.66,0.34,0.66,0.7264,0.745191032,0.456826448,0.452013016
no2.csv,BoostingBasedPruning,5,"{'T': 50, 'U': 70}",0.66,0.66,0.34,0.66,0.6704,0.704867525,0.46280551,0.45337677
no2.csv,BoostingBasedPruning,6,"{'T': 50, 'U': 70}",0.68,0.68,0.32,0.68,0.792,0.792500524,0.464055061,0.455336571
no2.csv,BoostingBasedPruning,7,"{'T': 50, 'U': 70}",0.68,0.68,0.32,0.68,0.7456,0.722657771,0.461330652,0.452332497
no2.csv,BoostingBasedPruning,8,"{'T': 50, 'U': 70}",0.66,0.66,0.34,0.66,0.7712,0.813022315,0.463625669,0.455350876
no2.csv,BoostingBasedPruning,9,"{'T': 50, 'U': 70}",0.52,0.52,0.48,0.52,0.5392,0.50042534,0.464488745,0.454478264
no2.csv,BoostingBasedPruning,10,"{'T': 50, 'U': 70}",0.54,0.54,0.46,0.54,0.607371795,0.665134127,0.464166164,0.453243256
oocytes_merluccius_nucleus_4d.csv,BoostingBasedPruning,1,"{'T': 130, 'U': 70}",0.834951456,0.834951456,0.165048544,0.834951456,0.914748508,0.95477662,4.671629429,0.542726332
oocytes_merluccius_nucleus_4d.csv,BoostingBasedPruning,2,"{'T': 130, 'U': 70}",0.86407767,0.86407767,0.13592233,0.86407767,0.92625746,0.961104605,4.742483616,0.542520319
oocytes_merluccius_nucleus_4d.csv,BoostingBasedPruning,3,"{'T': 130, 'U': 70}",0.754901961,0.754901961,0.245098039,0.754901961,0.751427317,0.837265666,4.699333668,0.55159307
oocytes_merluccius_nucleus_4d.csv,BoostingBasedPruning,4,"{'T': 130, 'U': 70}",0.794117647,0.794117647,0.205882353,0.794117647,0.842555995,0.902689983,4.683829784,0.550777304
oocytes_merluccius_nucleus_4d.csv,BoostingBasedPruning,5,"{'T': 130, 'U': 70}",0.823529412,0.823529412,0.176470588,0.823529412,0.783487044,0.820379012,4.723116636,0.549360818
oocytes_merluccius_nucleus_4d.csv,BoostingBasedPruning,6,"{'T': 130, 'U': 70}",0.803921569,0.803921569,0.196078431,0.803921569,0.866349481,0.922411791,4.720085621,0.549802593
oocytes_merluccius_nucleus_4d.csv,BoostingBasedPruning,7,"{'T': 130, 'U': 70}",0.774509804,0.774509804,0.225490196,0.774509804,0.82850346,0.896588024,4.708392382,0.548465579
oocytes_merluccius_nucleus_4d.csv,BoostingBasedPruning,8,"{'T': 130, 'U': 70}",0.843137255,0.843137255,0.156862745,0.843137255,0.864186851,0.89586413,4.714323282,0.55058096
oocytes_merluccius_nucleus_4d.csv,BoostingBasedPruning,9,"{'T': 130, 'U': 70}",0.715686275,0.715686275,0.284313725,0.715686275,0.749567474,0.831802324,4.620925665,0.547794735
oocytes_merluccius_nucleus_4d.csv,BoostingBasedPruning,10,"{'T': 130, 'U': 70}",0.774509804,0.774509804,0.225490196,0.774509804,0.830017301,0.899937438,4.678183794,0.548757759
oocytes_merluccius_states_2f.csv,BoostingBasedPruning,1,"{'T': 130, 'U': 90}",0.951456311,0.951456311,0.024271845,0.951456311,0.994580074,0.989489001,11.40434146,2.033981305
oocytes_merluccius_states_2f.csv,BoostingBasedPruning,2,"{'T': 130, 'U': 90}",0.941747573,0.941747573,0.029126214,0.941747573,0.99528702,0.991023221,11.45017195,2.025993125
oocytes_merluccius_states_2f.csv,BoostingBasedPruning,3,"{'T': 130, 'U': 90}",0.941176471,0.941176471,0.029411765,0.941176471,0.994425221,0.98931272,11.37312508,2.052982648
oocytes_merluccius_states_2f.csv,BoostingBasedPruning,4,"{'T': 130, 'U': 90}",0.901960784,0.901960784,0.049019608,0.901960784,0.979815456,0.960754862,11.33834243,2.048352185
oocytes_merluccius_states_2f.csv,BoostingBasedPruning,5,"{'T': 130, 'U': 90}",0.901960784,0.901960784,0.049019608,0.901960784,0.980272011,0.958993282,11.47528291,2.053188343
oocytes_merluccius_states_2f.csv,BoostingBasedPruning,6,"{'T': 130, 'U': 90}",0.901960784,0.901960784,0.049019608,0.901960784,0.987264514,0.976011431,11.48509216,2.051086987
oocytes_merluccius_states_2f.csv,BoostingBasedPruning,7,"{'T': 130, 'U': 90}",0.901960784,0.901960784,0.049019608,0.901960784,0.975490196,0.949596765,11.40671086,2.057447153
oocytes_merluccius_states_2f.csv,BoostingBasedPruning,8,"{'T': 130, 'U': 90}",0.901960784,0.901960784,0.049019608,0.901960784,0.98245867,0.966813882,11.41629219,2.053396375
oocytes_merluccius_states_2f.csv,BoostingBasedPruning,9,"{'T': 130, 'U': 90}",0.931372549,0.931372549,0.034313725,0.931372549,0.992166474,0.985140418,11.3598423,2.051867691
oocytes_merluccius_states_2f.csv,BoostingBasedPruning,10,"{'T': 130, 'U': 90}",0.931372549,0.931372549,0.034313725,0.931372549,0.991830065,0.984216008,11.53896761,2.067526182
oocytes_trisopterus_nucleus_2f.csv,BoostingBasedPruning,1,"{'T': 50, 'U': 90}",0.760869565,0.760869565,0.239130435,0.760869565,0.823899371,0.876851502,0.812451601,0.294459903
oocytes_trisopterus_nucleus_2f.csv,BoostingBasedPruning,2,"{'T': 50, 'U': 90}",0.663043478,0.663043478,0.336956522,0.663043478,0.75955491,0.778176614,0.813095093,0.292518865
oocytes_trisopterus_nucleus_2f.csv,BoostingBasedPruning,3,"{'T': 50, 'U': 90}",0.824175824,0.824175824,0.175824176,0.824175824,0.85203575,0.867042668,0.829129219,0.298033704
oocytes_trisopterus_nucleus_2f.csv,BoostingBasedPruning,4,"{'T': 50, 'U': 90}",0.758241758,0.758241758,0.241758242,0.758241758,0.805362463,0.840219445,0.816189289,0.296870431
oocytes_trisopterus_nucleus_2f.csv,BoostingBasedPruning,5,"{'T': 50, 'U': 90}",0.758241758,0.758241758,0.241758242,0.758241758,0.902681231,0.917416397,0.81592989,0.29693331
oocytes_trisopterus_nucleus_2f.csv,BoostingBasedPruning,6,"{'T': 50, 'U': 90}",0.692307692,0.692307692,0.307692308,0.692307692,0.787487587,0.843964293,0.823772669,0.298028464
oocytes_trisopterus_nucleus_2f.csv,BoostingBasedPruning,7,"{'T': 50, 'U': 90}",0.703296703,0.703296703,0.296703297,0.703296703,0.743793446,0.798129955,0.815840006,0.297260808
oocytes_trisopterus_nucleus_2f.csv,BoostingBasedPruning,8,"{'T': 50, 'U': 90}",0.538461538,0.538461538,0.461538462,0.538461538,0.51183432,0.583395221,0.817921638,0.298015364
oocytes_trisopterus_nucleus_2f.csv,BoostingBasedPruning,9,"{'T': 50, 'U': 90}",0.769230769,0.769230769,0.230769231,0.769230769,0.912228797,0.918851309,0.813993454,0.295987496
oocytes_trisopterus_nucleus_2f.csv,BoostingBasedPruning,10,"{'T': 50, 'U': 90}",0.615384615,0.615384615,0.384615385,0.615384615,0.536242604,0.594914986,0.822664499,0.296569133
oocytes_trisopterus_states_5b.csv,BoostingBasedPruning,1,"{'T': 90, 'U': 90}",0.826086957,0.826086957,0.086956522,0.826086957,0.972826087,0.949327651,6.329520702,1.586971076
oocytes_trisopterus_states_5b.csv,BoostingBasedPruning,2,"{'T': 90, 'U': 90}",0.956521739,0.956521739,0.02173913,0.956521739,0.981628072,0.961064316,6.348067284,1.589344895
oocytes_trisopterus_states_5b.csv,BoostingBasedPruning,3,"{'T': 90, 'U': 90}",0.89010989,0.89010989,0.054945055,0.89010989,0.967425432,0.932020917,6.362911224,1.608190956
oocytes_trisopterus_states_5b.csv,BoostingBasedPruning,4,"{'T': 90, 'U': 90}",0.802197802,0.802197802,0.098901099,0.802197802,0.956255283,0.923997703,6.315993309,1.601845354
oocytes_trisopterus_states_5b.csv,BoostingBasedPruning,5,"{'T': 90, 'U': 90}",0.802197802,0.802197802,0.098901099,0.802197802,0.92259389,0.852592051,6.386293411,1.603257525
oocytes_trisopterus_states_5b.csv,BoostingBasedPruning,6,"{'T': 90, 'U': 90}",0.934065934,0.934065934,0.032967033,0.934065934,0.986112788,0.972059167,6.592925072,1.608211916
oocytes_trisopterus_states_5b.csv,BoostingBasedPruning,7,"{'T': 90, 'U': 90}",0.857142857,0.857142857,0.071428571,0.857142857,0.968331119,0.939184131,6.431494474,1.612605629
oocytes_trisopterus_states_5b.csv,BoostingBasedPruning,8,"{'T': 90, 'U': 90}",0.89010989,0.89010989,0.054945055,0.89010989,0.968602826,0.922819264,6.518916368,1.612131412
oocytes_trisopterus_states_5b.csv,BoostingBasedPruning,9,"{'T': 90, 'U': 90}",0.945054945,0.945054945,0.027472527,0.945054945,0.990278952,0.980835639,6.40732336,1.610229304
oocytes_trisopterus_states_5b.csv,BoostingBasedPruning,10,"{'T': 90, 'U': 90}",0.582417582,0.582417582,0.208791209,0.582417582,0.824779616,0.705124923,6.578133583,1.606600625
ozone.csv,BoostingBasedPruning,1,"{'T': 70, 'U': 50}",0.956692913,0.956692913,0.043307087,0.956692913,0.859167149,0.163540922,5.30914855,0.143214474
ozone.csv,BoostingBasedPruning,2,"{'T': 70, 'U': 50}",0.976377953,0.976377953,0.023622047,0.976377953,0.879699248,0.507983454,5.317150116,0.144038613
ozone.csv,BoostingBasedPruning,3,"{'T': 70, 'U': 50}",0.968503937,0.968503937,0.031496063,0.968503937,0.946500868,0.216609338,5.354041576,0.140869711
ozone.csv,BoostingBasedPruning,4,"{'T': 70, 'U': 50}",0.952755906,0.952755906,0.047244094,0.952755906,0.767530488,0.086091703,5.29624033,0.173742377
ozone.csv,BoostingBasedPruning,5,"{'T': 70, 'U': 50}",0.968503937,0.968503937,0.031496063,0.968503937,0.898882114,0.569322351,5.327259302,0.141863748
ozone.csv,BoostingBasedPruning,6,"{'T': 70, 'U': 50}",0.976377953,0.976377953,0.023622047,0.976377953,0.972560976,0.670088683,5.422729492,0.145660611
ozone.csv,BoostingBasedPruning,7,"{'T': 70, 'U': 50}",0.964426877,0.964426877,0.035573123,0.964426877,0.600754936,0.064345549,5.765168905,0.14415937
ozone.csv,BoostingBasedPruning,8,"{'T': 70, 'U': 50}",0.972332016,0.972332016,0.027667984,0.972332016,0.645180023,0.123599796,5.192822933,0.14413958
ozone.csv,BoostingBasedPruning,9,"{'T': 70, 'U': 50}",0.972332016,0.972332016,0.027667984,0.972332016,0.62485482,0.076600634,5.18124938,0.139530468
